,p_cit,p_TassocL,p_TassocGgvnL,p_GassocLgvnT,p_LindTgvnG,CIT_final_call,,p_L->A,p_L->B,"diff(B|A,B|A,L)",final_call
6231,0.999596328711758,0.41208998663874,3.27828859883049e-06,0.006209009988684,0.999596328711758, , ,0.0,0.25,0.49, 
6238,1.0,0.0033243029808868,7.288320280261449e-40,2.19500181565377e-44,1.0, , ,0.0,0.02,1.0, 
6239,1.0,0.245187473705801,2.5701450179647098e-26,1.04852534659269e-05,1.0, , ,0.02,0.49,0.96, 
6240,1.0,0.0001491353037447,5.09705371212968e-99,2.2754151344941604e-09,1.0, , ,0.0,0.01,0.91, 
6246,1.20577935655918e-05,1.20577935655918e-05,2.7353664424715502e-17,2.6966840046995e-09,6.02287012785837e-17,causal, ,0.0,0.0,0.26, 
6255,1.0,0.228555656590884,3.6887530805207203e-60,5.927437628559901e-38,1.0, , ,0.0,0.18,0.91, 
6261,0.739464832658236,0.739464832658236,0.232787006597799,1.9071162187249198e-86,0.529851187266593, , ,0.0,0.62,0.12, 
6269,0.932076747000777,0.625338790512156,0.0847883195353501,2.29295032842158e-16,0.932076747000777, , ,0.0,0.12,1.0, 
6277,1.0,0.170152743853984,4.19771432584027e-39,2.64447962889224e-48,1.0, , ,0.0,0.35,1.0, 
6296,0.99999669716824,2.29800750804578e-07,3.17614966028865e-06,5.970785754946729e-11,0.99999669716824, , ,0.0,0.0,0.16, 
6298,0.982989666481728,0.0526957832655202,0.0132876979990692,1.89438657946553e-264,0.982989666481728, , ,0.0,0.11,0.9, 
6303,0.0447174471373573,0.0219598722637593,9.32502297428043e-09,5.92516040687885e-74,0.0447174471373573,causal, ,0.0,0.04,0.64, 
6306,0.999999999999996,0.834409742177378,2.96466519947159e-19,0.0,0.999999999999996, , ,0.0,0.99,0.71, 
6308,0.713444592752699,0.713444592752699,0.0002440101449202,7.2973375229603e-05,0.0013163125344265, , ,0.0,0.12,0.14, 
6315,0.302689649377778,0.302689649377778,0.218828789130452,3.17408035012215e-06,0.100787688010711, , ,0.0,0.55,0.66, 
6326,0.998997793719742,0.476843159874663,4.53419420637287e-05,1.21572014796996e-17,0.998997793719742, , ,0.0,0.7,0.59, 
6327,0.48898278160729,0.48898278160729,7.5975893579673e-07,0.000470289723244,7.10317242735972e-11, , ,0.0,0.36,0.38, 
6334,0.0597946981682439,0.0597946981682439,0.0294336847210891,1.7358805031940702e-14,0.0098281527278318, , ,0.0,0.04,0.52, 
6335,0.99450272318594,0.546358966446373,0.0004691242780084,1.59661369976878e-34,0.99450272318594, , ,0.0,0.7,0.77, 
6343,0.672170803207649,0.243268782949385,0.672170803207649,5.81256773207991e-55,0.558509663184975, , ,0.0,0.53,0.52, 
6352,0.0285552068849506,0.0285552068849506,0.0001463187275086,5.59266886361394e-38,7.04331539664142e-05,causal, ,0.0,0.05,0.0, 
6363,0.999027755677734,0.0171029262713476,0.002255247387725,8.16612636319295e-07,0.999027755677734, , ,0.0,0.11,0.45, 
6368,0.999999915351453,0.917387072130627,2.05138282536944e-16,2.4443761564677e-28,0.999999915351453, , ,0.0,0.81,0.99, 
6370,0.999999999895236,0.702411221020727,4.48917383058146e-25,2.49972341416224e-35,0.999999999895236, , ,0.0,0.83,0.88, 
6375,0.850732152698201,0.768873711999338,0.0177622308532067,1.4967071626707898e-42,0.850732152698201, , ,0.0,0.86,0.94, 
6377,1.0,0.147546913036195,1.42851409564355e-25,0.0001500885346599,1.0, , ,0.01,0.07,1.0, 
6382,0.8835859429256,0.8835859429256,0.263416383383079,5.56948115304261e-39,0.473710022296855, , ,0.0,1.0,0.68, 
6383,0.608397359945142,0.608397359945142,8.26491765586243e-07,0.0004229233747221,1.40786429578277e-15, , ,0.0,0.86,0.77, 
6385,0.999999969553486,0.20274020842263,2.56789578471693e-14,8.642011497672109e-270,0.999999969553486, , ,0.0,0.43,0.89, 
6389,1.0,0.0597046691665126,4.46616059393517e-15,2.00616728032971e-43,1.0, , ,0.0,0.08,0.96, 
6391,1.0,0.147480936556986,1.99544767268972e-67,1.60297279628381e-80,1.0, , ,0.0,0.02,1.0, 
6394,0.939769048844508,0.354772716825142,0.102127770781985,4.72093307133566e-10,0.939769048844508, , ,0.0,0.62,0.57, 
6395,0.841938837996232,0.697117135527343,0.2196445510748,2.94599616657585e-11,0.841938837996232, , ,0.0,0.79,0.36, 
6396,0.0859656216610972,0.0859656216610972,0.0320355038690387,3.27747785669826e-74,0.0310822781375922, , ,0.0,0.32,0.55, 
6397,0.999982177155041,0.39819496179562,3.93300503590618e-10,8.00673756304629e-36,0.999982177155041, , ,0.0,0.29,0.84, 
6402,0.980696156257571,0.450460837844547,4.5220543235802e-33,3.60030051576533e-07,0.980696156257571, , ,0.0,0.34,0.77, 
6413,0.999999999999648,0.869093672963843,1.5541113374439798e-11,0.0,0.999999999999648, , ,0.0,0.97,0.96, 
6417,1.0,2.15077689467115e-06,1.9803016581417098e-42,2.3071389975497298e-80,1.0, , ,0.0,0.01,1.0, 
6429,0.99999973537139,0.911690357545144,2.04555863576692e-21,1.35751979821567e-10,0.99999973537139, , ,0.0,0.82,0.96, 
6430,0.999999999999979,0.244900531437557,1.27590432986319e-46,1.36508401764692e-81,0.999999999999979, , ,0.0,0.17,1.0, 
6433,0.925617915775703,0.420948840188166,0.0149817558739803,0.0002806807202791,0.925617915775703, , ,0.0,0.73,0.57, 
6435,0.996400916462057,0.0431216066604677,0.0025738645408326,2.1475898592628902e-67,0.996400916462057, , ,0.0,0.02,0.84, 
6437,0.999999999999999,0.0503515585684517,1.25571779664433e-17,0.0,0.999999999999999, , ,0.0,0.09,0.83, 
6446,0.999999999994137,0.97446984931419,3.76686330294966e-54,7.21166440706813e-15,0.999999999994137, , ,0.0,0.74,0.01, 
6447,0.0183576523013842,0.0183576523013842,2.7624733948726304e-15,9.67410917355957e-33,1.0624892467155e-06,causal, ,0.0,0.06,0.04, 
6450,0.999342439924864,0.640505703269329,1.14238528585185e-07,1.17747175277725e-08,0.999342439924864, , ,0.0,0.68,0.72, 
6453,0.998139897660787,0.958871369538133,0.00013701276703,2.96110527452535e-34,0.998139897660787, , ,0.0,0.42,0.99, 
6454,1.0,0.754915103018497,1.0367560633885e-38,3.48226603532604e-290,1.0, , ,0.0,0.47,0.94, 
6461,0.0181675415285019,0.0181675415285019,5.19921975273873e-07,1.0374132998734501e-73,0.0051844450191489,causal, ,0.0,0.01,0.97, 
6462,0.999988653661187,0.733926498165283,5.7286181679133905e-09,0.0002294435648168,0.999988653661187, , ,0.0,0.39,0.61, 
6463,0.997906726085448,0.338596765890651,0.0005535892972658,0.0002288940713362,0.997906726085448, , ,0.02,0.02,0.05, 
6474,1.0,0.359060524776704,5.10217787884695e-45,4.47630913973045e-41,1.0, , ,0.0,0.47,0.29, 
6478,0.999999999999999,5.9585554821426e-05,1.08886245450063e-17,3.31040165854095e-08,0.999999999999999, , ,0.04,0.0,0.58, 
6479,0.651117407554142,0.389635500844741,0.585811409848273,0.0,0.651117407554142, , ,0.0,0.37,0.4, 
6480,0.999992097746228,0.973810592118575,2.4947518392898097e-30,1.77605640037043e-05,0.999992097746228, , ,0.0,0.82,0.02, 
6481,0.999896476578524,0.276275393834026,5.73774587366363e-05,1.99238851980676e-56,0.999896476578524, , ,0.0,0.54,0.85, 
6485,0.999999999855005,0.0128768328609865,2.9767285635366005e-10,4.38098862254457e-06,0.999999999855005, , ,0.0,0.04,1.0, 
6487,0.999410279719355,0.0382988818485484,0.000841239043322,1.6934153056786199e-56,0.999410279719355, , ,0.0,0.11,0.82, 
6495,0.0266517065498272,0.0266517065498272,0.0004088981119303,6.67730460027631e-10,0.0001752336176774,causal, ,0.0,0.08,0.22, 
6500,0.988065980119035,0.660228368201789,0.0107608461367363,1.99508433629176e-55,0.988065980119035, , ,0.0,0.76,1.0, 
6520,0.143865878047891,0.143865878047891,0.0116858205941686,9.880851960708811e-17,0.0042026692773063, , ,0.0,0.12,0.31, 
6526,1.0,0.0118987350063784,2.05493545124869e-93,1.7852986187143198e-12,1.0, , ,0.02,0.1,0.99, 
6528,0.99709723449639,0.028022992350104,0.0062904668739063,2.0670032487679697e-28,0.99709723449639, , ,0.0,0.19,0.67, 
6535,1.0,0.0011667338073679,4.36720082082534e-14,6.04360594587601e-128,1.0, , ,0.0,0.02,1.0, 
6536,0.995908929109487,0.0026085488774911,0.0027747951481168,2.56291073108869e-135,0.995908929109487, , ,0.0,0.0,0.77, 
6538,0.0099570956638166,0.0099570956638166,5.5116979808996204e-21,0.0033177046090539,1.98173903122742e-21,causal, ,0.0,0.03,0.23, 
6541,0.91553774757973,0.413204959643076,0.91553774757973,1.63634376307241e-27,0.516712038046287, , ,0.0,0.82,0.92, 
6544,0.0166850702568808,0.0166850702568808,0.0010952820611146,1.17836496918011e-25,0.0001791584169677,causal, ,0.0,0.13,0.12, 
6550,1.0,0.176423259711788,2.1048758233454298e-22,2.07031661878377e-13,1.0, , ,0.0,0.34,0.99, 
6557,0.0811804738371756,0.0811804738371756,0.008912832525748,1.4660481711080902e-09,0.004220108157889, , ,0.0,0.25,0.76, 
6561,0.575106870320104,0.575106870320104,3.09799748088821e-05,0.0004331011736734,0.0008163102093869, , ,0.0,0.66,0.42, 
6575,0.590941489461035,0.0297259929147206,2.27899235520504e-31,9.25031658672421e-33,0.590941489461035, , ,0.0,0.02,0.61, 
6578,0.994534346026732,0.648727366072365,0.0002010718340509,0.0002736242193803,0.994534346026732, , ,0.0,0.79,0.14, 
6589,0.0631110860585727,0.0631110860585727,0.0015687574306352,3.6246075616236896e-33,0.0008890386332423, , ,0.0,0.15,0.94, 
6591,0.0073343304519733,6.91966130727295e-07,4.26435441820455e-21,0.0073343304519733,2.41572986583325e-19,causal, ,0.0,0.0,0.38, 
6600,0.999995110143784,0.324265345889583,6.85333473732142e-07,0.0,0.999995110143784, , ,0.0,0.32,0.85, 
6614,1.0,0.133829431573092,6.169311095665329e-72,4.00512615020345e-19,1.0, , ,0.0,0.28,1.0, 
6634,1.0,0.119453354516608,2.92523292105963e-56,0.0001813740653469,1.0, , ,0.0,0.17,0.78, 
6635,0.496216416067063,0.0808596438849847,0.496216416067063,3.2917537134479204e-58,0.302459666383202, , ,0.0,0.2,0.43, 
6639,0.999999998452339,0.138221475463481,8.93277358779246e-24,0.0,0.999999998452339, , ,0.0,0.43,0.97, 
6643,0.999991284965511,0.118377575259368,5.88892919619441e-06,2.42884988981847e-07,0.999991284965511, , ,0.0,0.24,0.48, 
6647,0.875540278650041,0.810590337683614,0.875540278650041,0.0001459456737316,0.494461880671238, , ,0.02,0.72,0.64, 
6679,0.899206887331535,0.707930604447166,0.256114138156217,0.0003470030072828,0.899206887331535, , ,0.0,0.83,0.41, 
6684,0.999999993035151,0.0283622278789141,9.76650504226218e-11,2.30305697083085e-15,0.999999993035151, , ,0.0,0.04,0.23, 
6692,0.999997715749181,0.752944502986868,3.88205408432572e-14,3.80755683040386e-13,0.999997715749181, , ,0.0,0.89,0.4, 
6700,0.999999994825373,0.435956166385437,1.0628527631823801e-19,2.81722313182722e-36,0.999999994825373, , ,0.0,0.14,0.81, 
6701,0.830925427255151,0.665031728594397,2.5180625166426404e-15,5.06386834759615e-05,0.830925427255151, , ,0.0,0.75,0.65, 
6709,0.324553522944936,0.324553522944936,0.0851579978748622,7.658604335843091e-09,0.0371284989272138, , ,0.0,0.52,0.88, 
6716,0.999977165181636,0.276666363679656,1.31705495563815e-07,1.61025987914815e-118,0.999977165181636, , ,0.0,0.05,0.99, 
6723,3.94025509494261e-05,3.94025509494261e-05,3.66692225600225e-07,2.8473919423587e-10,2.87107926946312e-05,causal, ,0.0,0.0,0.22, 
6727,0.998195961378434,0.876613107999731,7.482082786883929e-11,0.004823905137822,0.998195961378434, , ,0.0,0.32,0.32, 
6730,0.0048189287988346,0.0048189287988346,0.0001876882859355,2.55618796660035e-25,0.0001374123748745,causal, ,0.0,0.02,0.84, 
6734,7.36214932419845e-14,7.36214932419845e-14,4.02930707938801e-29,6.66408781126856e-24,7.50202191919496e-24,causal, ,0.0,0.0,0.03,causal
6737,0.107956536346294,0.107956536346294,4.044269154940561e-09,0.0012049314512857,3.30467482029939e-08, , ,0.0,0.26,0.61, 
6755,0.9754360142922,0.259546510270933,0.0564187892348301,9.16109944205836e-05,0.9754360142922, , ,0.0,0.32,0.79, 
6756,0.999782165875435,0.96115597715835,2.36211017664215e-06,2.03919289390548e-33,0.999782165875435, , ,0.0,0.14,0.92, 
6757,0.897760280493122,0.0286265518470408,0.897760280493122,9.28340061966312e-39,0.376499606410246, , ,0.0,0.02,0.06, 
6762,0.998568633283455,0.604336129504981,0.0001031816279076,0.0,0.998568633283455, , ,0.0,0.45,0.96, 
6772,0.999936846558278,0.892126934678052,5.273970350353501e-10,3.9843193440694e-20,0.999936846558278, , ,0.0,0.59,0.9, 
6783,0.0047979722967928,0.0047979722967928,1.79857193117884e-13,0.0005130945345781,1.6254002623352e-10,causal, ,0.0,0.05,0.34, 
6788,0.999178690830377,0.36188419702741,1.08375653900888e-06,1.5920765297792202e-60,0.999178690830377, , ,0.0,0.49,1.0, 
6793,1.0,0.188510482110609,1.13071998316368e-55,3.3146936765379904e-76,1.0, , ,0.0,0.25,1.0, 
6800,0.999999999468703,0.292119531039015,6.0160368836752995e-12,1.03777977674807e-28,0.999999999468703, , ,0.0,0.32,0.9, 
6805,0.290924228248599,0.28844157751352,0.290924228248599,9.96395690091576e-55,0.143809350412193, , ,0.0,0.4,0.17, 
6814,0.0259201844488401,0.0259201844488401,1.28935160030343e-06,1.1185303389549e-31,9.93049248030864e-08,causal, ,0.0,0.04,0.11, 
6816,0.487146617181988,0.0508635924113017,1.7526880603930799e-13,1.0301243312798801e-54,0.487146617181988, , ,0.0,0.21,0.4, 
6839,0.176042209418559,0.0047156397966823,8.96383147322667e-41,3.0828562071511e-33,0.176042209418559, , ,0.0,0.01,0.23, 
6857,0.66548487885212,0.0441674749172261,0.66548487885212,7.26862181980261e-09,0.277455013279216, , ,0.0,0.16,0.04, 
6859,0.99999933304285,0.67153120265296,9.20934942540069e-14,1.44090049140725e-06,0.99999933304285, , ,0.0,0.84,0.38, 
6862,0.954896022347263,0.392547499756542,0.0345646271967996,1.74317147518883e-16,0.954896022347263, , ,0.0,0.13,0.08, 
6864,0.190833489997525,0.190833489997525,2.73595701389557e-06,5.27799588138482e-06,5.71433963264532e-07, , ,0.0,0.46,0.8, 
6869,0.765556046693488,0.573661997159436,0.765556046693488,6.80541719971839e-10,0.486854598146538, , ,0.0,0.82,0.23, 
6871,0.999999945332908,0.326286167434515,6.21331013222233e-27,1.92979032063295e-70,0.999999945332908, , ,0.0,0.32,1.0, 
6872,0.999999999664869,0.796264384506139,2.16803741136677e-32,3.4709260428191104e-14,0.999999999664869, , ,0.0,0.86,0.85, 
6891,0.999999999988292,0.0057105835985158,9.812425583891769e-11,1.93216678839559e-14,0.999999999988292, , ,0.0,0.01,0.79, 
6894,0.999312593435055,0.684940330262621,8.80017120929933e-06,1.12117212784537e-12,0.999312593435055, , ,0.0,0.93,0.6, 
6897,0.999772108554679,0.115822215659526,0.0010454085918053,6.10056554457597e-05,0.999772108554679, , ,0.0,0.29,0.94, 
6899,0.997338165474045,0.797485490622288,2.35352075078665e-07,1.04509374691928e-12,0.997338165474045, , ,0.0,0.96,0.99, 
6900,8.61182697822823e-05,8.61182697822823e-05,2.68675906697917e-38,5.394523169149381e-09,3.21473412457977e-39,causal, ,0.0,0.0,0.54, 
6915,0.99230766801642,0.493191036543013,1.72559605062232e-16,3.5306734431763804e-14,0.99230766801642, , ,0.0,0.84,0.66, 
6920,0.999999999999875,0.557784741119675,4.22298484100651e-24,9.36908397523438e-14,0.999999999999875, , ,0.0,0.5,0.21, 
6922,0.999758387524109,0.6679606678984,4.60945558773547e-07,1.5939397096636e-12,0.999758387524109, , ,0.0,0.62,0.94, 
6943,0.881640744240531,0.838989814628189,0.881640744240531,6.207656453405619e-55,0.244273393610489, , ,0.0,0.91,0.73, 
6950,0.58652878593838,0.58652878593838,0.0599447076231013,3.04371795500951e-06,0.0114251197807883, , ,0.0,0.22,0.31, 
6960,0.184156068572889,0.0460572163834022,0.184156068572889,0.0002052260580807,0.0679244755716843, , ,0.01,0.01,0.46, 
6969,0.999757408940515,0.962360485780231,7.418385987263069e-12,2.8103286683599003e-10,0.999757408940515, , ,0.0,0.73,0.58, 
6971,0.447939248647891,0.447939248647891,1.17299495737919e-13,3.30802492782211e-08,0.120657589459668, , ,0.0,0.69,0.18, 
6977,0.0371674702615703,0.0371674702615703,0.0022328174173478,5.03299641277801e-54,0.0010889180662019,causal, ,0.0,0.26,0.38, 
6981,0.18299185588589,0.18299185588589,0.0807887930931709,1.97557958643234e-32,0.131971555194692, , ,0.0,0.41,0.92, 
6991,0.999999993279503,0.723431250571418,3.3743770706170305e-09,7.35661444407561e-05,0.999999993279503, , ,0.0,0.27,0.58, 
6993,0.999731551077858,0.931732169156884,9.04759860484281e-05,0.0,0.999731551077858, , ,0.0,0.56,0.94, 
6994,0.992156280134986,0.676654823399889,0.0016032165489064,1.1589483495581e-05,0.992156280134986, , ,0.06,0.88,1.0, 
6999,0.999529958740735,0.436838934094711,9.003312870614821e-32,1.0567043347011798e-11,0.999529958740735, , ,0.0,0.68,0.67, 
7003,0.987451308476876,0.553455744984396,0.0022311412271885,0.0013432254375851,0.987451308476876, , ,0.01,0.66,0.92, 
7006,0.0035028056874134,0.0035028056874134,5.91714532842524e-05,3.09447087909613e-31,8.09027064048563e-07,causal, ,0.0,0.09,0.2, 
7010,1.0,0.334923611898002,7.32934710208067e-55,2.7747365503888397e-40,1.0, , ,0.0,0.17,1.0, 
7015,0.932311979873666,0.335936046960608,0.932311979873666,1.00898111022672e-32,0.531683048186941, , ,0.0,0.58,0.95, 
7023,7.4128066074364e-07,7.4128066074364e-07,4.45114635457372e-13,1.54359948852671e-69,3.0121925038325e-14,causal, ,0.0,0.0,0.02,causal
7025,1.0,0.435008198455794,4.66540038183383e-174,2.55008462659293e-144,1.0, , ,0.0,0.19,1.0, 
7028,1.0,0.299933288864759,1.6862608296269198e-49,6.44930994633128e-05,1.0, , ,0.0,0.61,0.8, 
7033,0.999999999999381,0.0005010723501235,1.5406545115825802e-09,6.73139832900245e-06,0.999999999999381, , ,0.01,0.03,0.94, 
7035,0.999999999987451,0.157623925423767,2.25854236242157e-12,7.72105521315621e-12,0.999999999987451, , ,0.0,0.04,0.94, 
7038,0.994552012398983,0.683677530536234,0.0002875867278066,1.86125768952653e-06,0.994552012398983, , ,0.0,0.41,0.1, 
7049,0.186899982547622,0.186899982547622,0.05128573389808,0.0055188292904865,0.0219525939348663, , ,0.01,0.13,0.31, 
7050,0.999999995169121,0.0066409478423001,2.83753319328565e-08,7.35305885278337e-09,0.999999995169121, , ,0.0,0.02,1.0, 
7052,0.999999999795011,0.465861692624729,1.35896755528136e-16,1.24531184286363e-13,0.999999999795011, , ,0.0,0.69,0.64, 
7054,0.0847595325214274,0.0847595325214274,4.23239607309408e-08,4.20635496033894e-21,7.35999121290416e-17, , ,0.0,0.28,0.27, 
7057,0.260123233433032,0.260123233433032,0.0134355542880242,1.40799196684273e-33,0.0005890644695173, , ,0.0,0.69,0.86, 
7062,0.0021291038568241,0.0021291038568241,1.12901625738144e-11,1.5705687655627201e-10,1.2184899841791299e-11,causal, ,0.0,0.01,0.2, 
7068,0.999979801826121,0.736896537392737,9.48819453977484e-06,2.84593491729055e-140,0.999979801826121, , ,0.0,0.06,0.6, 
7070,0.994758754927943,0.304028290122108,0.0117686234517853,4.6366137636704e-05,0.994758754927943, , ,0.01,0.09,0.28, 
7071,0.817867371797913,0.336240289479568,3.4934822456335403e-09,7.104944771638459e-33,0.817867371797913, , ,0.0,0.54,0.69, 
7074,0.589597560888057,0.0917483644346668,0.589597560888057,0.0004166325332997,0.232450368693199, , ,0.0,0.22,0.51, 
7091,1.0,0.221425100206528,1.3201245551002099e-28,1.60645217639337e-67,1.0, , ,0.0,0.08,1.0, 
7095,0.994965364689049,0.684654408218092,6.2468048812586e-08,2.1637145224852898e-34,0.994965364689049, , ,0.0,0.5,0.9, 
7103,0.271839628307494,0.0621492350470432,0.149480511553407,0.0,0.271839628307494, , ,0.0,0.23,0.67, 
7115,0.999999996178987,0.502575480849033,3.23414713473222e-14,2.22549101437194e-36,0.999999996178987, , ,0.0,0.85,0.97, 
7119,0.0622021099283277,0.0622021099283277,0.0516010011592784,2.6985163739502203e-54,0.0192853147230301, , ,0.0,0.21,0.59, 
7120,0.99999999987725,0.750245642179525,2.95702826837048e-20,1.9237998438495398e-42,0.99999999987725, , ,0.0,0.9,0.99, 
7123,0.90256726284192,0.283815207826689,0.198734592110857,3.35963208986777e-39,0.90256726284192, , ,0.0,0.24,0.84, 
7126,0.96730357938327,0.96730357938327,0.447676488030232,0.0003677987228118,0.340407918730912, , ,0.0,1.0,0.18, 
7128,0.965739959328703,0.485342303993676,1.72382856843222e-12,2.88163329749842e-17,0.965739959328703, , ,0.0,0.25,0.04, 
7130,0.316249037916493,0.213598734931798,0.316249037916493,2.47461834956145e-13,0.137485100424446, , ,0.0,0.32,0.11, 
7136,0.978120851185851,0.0001080801530755,0.022907179329973,1.79742731167816e-05,0.978120851185851, , ,0.0,0.0,0.74, 
7138,0.128539680506303,0.128539680506303,1.79705597361995e-16,0.0013888721005428,1.03524381619596e-13, , ,0.01,0.27,0.89, 
7148,1.0,0.753213337116126,2.4592960194516397e-134,1.11719724149106e-11,1.0, , ,0.0,0.98,0.97, 
7160,0.536300578062901,0.536300578062901,4.93634080470317e-20,0.0020207575560472,0.0001600917701638, , ,0.02,0.38,0.61, 
7171,0.875608806378153,0.468374744700097,0.142575800348555,0.0003204940695507,0.875608806378153, , ,0.01,0.64,0.57, 
7185,0.0761564482913555,0.0761564482913555,4.35976040586648e-06,0.0036371236928903,5.01104530347773e-06, , ,0.01,0.24,0.64, 
7187,0.55834575199984,0.55834575199984,0.0010948122436116,0.0004306532943931,1.96553726342447e-06, , ,0.01,0.71,0.07, 
